0.519394,0.198532,0.610979,0.917131,0.175834,0.588054,0.321652,0.120734,0.270863,0.542194,0.602869,0.639827,0.54002,0.505855,0.50982,0.896462,0.829513,0.68788,0.557041,0.492184,0.958284,0.245303,0.397237,0.696577,0.806359,0.344646,0.478373,0.405373,0.492398,0.747327,0.976931,0.355424,0.533445,0.619024,0.95072,0.764756,0.548453,0.58822,0.140781,0.282672,0.290451,0.322402,0.382005,0.95908,0.971784,0.475228,0.421695,0.396437,0.509818,0.866927,0.35368,0.345262,0.43788,0.246767,0.286023,0.808746,0.645764,0.552659,0.503085,0.945544,0.322039,0.418018,0.963732,0.925728,0.782817,0.101989,0.482092,0.144923,0.965309,0.313164,0.202067,0.31469,0.596869,0.920468,0.185728,0.580515,0.943432,0.345089,0.776149,0.547238,0.920035,0.718252,0.723154,0.350178,0.180315,0.531508,0.205721,0.907091,0.372479,0.416196,0.940129,0.870609,0.622536,0.358328,0.828454,0.15005,0.486198,0.594312,0.682818,0.582233
0.508707,0.421315,0.202594,0.343809,0.844063,0.867565,0.605545,0.372134,0.610584,0.460411,0.356896,0.726939,0.562076,0.508104,0.690619,0.328389,0.764108,0.961191,0.613625,0.56611,0.757157,0.67624,0.189994,0.806237,0.806377,0.693815,0.364049,0.120011,0.978898,0.444847,0.92548,0.958331,0.684388,0.652687,0.365628,0.404915,0.215585,0.580384,0.881677,0.82082,0.326543,0.384518,0.137378,0.206425,0.33595,0.139895,0.248549,0.970942,0.668167,0.473867,0.732902,0.834814,0.566249,0.260838,0.634515,0.352914,0.694846,0.539526,0.229436,0.367504,0.214623,0.397894,0.15316,0.666049,0.185144,0.967682,0.441468,0.708374,0.21539,0.657263,0.608309,0.13086,0.506012,0.596934,0.905061,0.924927,0.446564,0.615247,0.21594,0.225109,0.992552,0.262108,0.17183,0.116755,0.750118,0.387085,0.600739,0.60301,0.952463,0.267831,0.784981,0.195505,0.590989,0.551115,0.328512,0.591369,0.318326,0.401135,0.478579,0.674618
0.520625,0.384494,0.951633,0.535863,0.614535,0.435921,0.759349,0.159557,0.780165,0.713451,0.943026,0.602859,0.840101,0.483854,0.802067,0.159079,0.640414,0.161104,0.126644,0.291308,0.860246,0.47724,0.602735,0.832856,0.479704,0.955094,0.13873,0.27784,0.72646,0.492397,0.996622,0.607107,0.730899,0.147305,0.376023,0.862482,0.635816,0.160749,0.410297,0.902519,0.851478,0.981529,0.646968,0.11588,0.683347,0.210677,0.752314,0.735326,0.938015,0.742447,0.551782,0.708131,0.52596,0.734623,0.389421,0.44233,0.587466,0.402819,0.174965,0.526693,0.514096,0.192996,0.220352,0.460346,0.425793,0.626028,0.536668,0.583702,0.19288,0.845911,0.388879,0.820746,0.155484,0.704337,0.6274,0.874201,0.224124,0.175865,0.293709,0.24589,0.410382,0.891435,0.12745,0.922132,0.232944,0.434173,0.553538,0.272365,0.321099,0.552914,0.308263,0.311839,0.157249,0.97815,0.477863,0.17745,0.873494,0.635943,0.383621,0.305894
0.168787,0.131184,0.26586,0.394259,0.414097,0.349844,0.199598,0.418409,0.480612,0.379379,0.250207,0.281807,0.175715,0.7778,0.835745,0.694493,0.285653,0.995598,0.653932,0.973054,0.587262,0.212066,0.250953,0.891076,0.430217,0.318481,0.293568,0.263688,0.600766,0.388617,0.538366,0.972413,0.8196,0.23648,0.866319,0.449612,0.226216,0.787653,0.409537,0.47356,0.118367,0.929586,0.891954,0.425792,0.685628,0.843555,0.341557,0.772609,0.250252,0.40549,0.878495,0.828161,0.567985,0.850085,0.651581,0.539559,0.645846,0.858747,0.156586,0.165144,0.524829,0.413546,0.148326,0.638401,0.924799,0.476111,0.845567,0.895261,0.352189,0.344321,0.675056,0.813443,0.9478,0.828518,0.670426,0.667229,0.405752,0.370193,0.204204,0.286367,0.100478,0.175478,0.71267,0.853804,0.202532,0.935935,0.958737,0.905306,0.384602,0.792819,0.897094,0.376448,0.770577,0.748616,0.38439,0.320022,0.791732,0.1314,0.847612,0.3819
0.544079,0.364611,0.553942,0.41496,0.793324,0.102462,0.683354,0.451899,0.422866,0.708479,0.875127,0.363062,0.822467,0.555503,0.695374,0.648712,0.139538,0.951655,0.481826,0.314061,0.440308,0.502871,0.45104,0.291017,0.506082,0.46402,0.590421,0.33289,0.248821,0.264871,0.761297,0.972306,0.372417,0.769669,0.303131,0.631797,0.695801,0.365846,0.837767,0.969094,0.828131,0.744088,0.935946,0.287884,0.761546,0.646341,0.518837,0.882228,0.993707,0.992495,0.975381,0.884337,0.872962,0.365408,0.999708,0.460841,0.817922,0.575684,0.315392,0.914184,0.228792,0.279287,0.741641,0.919016,0.115082,0.909905,0.880679,0.597902,0.911853,0.806884,0.996989,0.490186,0.440711,0.336766,0.45237,0.532038,0.58152,0.686006,0.940296,0.551789,0.796256,0.741524,0.691647,0.645896,0.181364,0.797961,0.29536,0.195348,0.837125,0.589043,0.332598,0.394938,0.871935,0.557557,0.98996,0.942985,0.132586,0.185201,0.133998,0.76719
0.649664,0.95175,0.945722,0.491657,0.500195,0.988328,0.162123,0.882292,0.624724,0.95203,0.885744,0.47978,0.738767,0.677633,0.552938,0.874272,0.236959,0.877975,0.112899,0.287378,0.661976,0.540623,0.607807,0.813021,0.888751,0.710959,0.658214,0.547577,0.361481,0.583085,0.984047,0.501733,0.343978,0.74636,0.766508,0.931406,0.572454,0.435225,0.965237,0.645176,0.84886,0.135584,0.227719,0.818952,0.963857,0.18669,0.976773,0.258935,0.837623,0.913269,0.913258,0.469246,0.979263,0.815087,0.337793,0.582068,0.552105,0.583096,0.717445,0.747595,0.978853,0.830511,0.162796,0.179963,0.521273,0.823755,0.121717,0.793263,0.570406,0.184056,0.522285,0.885901,0.968807,0.420592,0.993822,0.40511,0.473842,0.82638,0.653563,0.48744,0.356662,0.63926,0.931846,0.229715,0.995476,0.697335,0.157219,0.356844,0.353279,0.336341,0.268093,0.497034,0.839068,0.735177,0.730553,0.930036,0.674196,0.594037,0.421375,0.952442
0.155457,0.346518,0.775888,0.546645,0.594188,0.197813,0.984445,0.738692,0.108573,0.574617,0.131386,0.132455,0.913198,0.214526,0.943175,0.645653,0.316792,0.705623,0.345639,0.701963,0.498167,0.165665,0.782658,0.933653,0.26958,0.971085,0.98438,0.587713,0.852078,0.294233,0.278948,0.454304,0.627292,0.888674,0.26031,0.61432,0.802648,0.988154,0.417677,0.436051,0.322398,0.422233,0.256701,0.315113,0.742856,0.627235,0.269065,0.787949,0.294645,0.802263,0.622348,0.520993,0.954257,0.164752,0.657497,0.675971,0.295363,0.175137,0.105231,0.954977,0.251817,0.670535,0.479306,0.659801,0.15853,0.28031,0.411143,0.993536,0.4284,0.137815,0.565093,0.397625,0.714863,0.548693,0.886179,0.251564,0.479999,0.520719,0.695151,0.351357,0.456609,0.865818,0.738447,0.843606,0.873494,0.819699,0.882839,0.130209,0.844338,0.737735,0.340613,0.603533,0.499962,0.589586,0.722961,0.34212,0.245082,0.774968,0.11458,0.212112
0.47627,0.75954,0.661505,0.821316,0.115323,0.512398,0.31411,0.745666,0.5126,0.518488,0.521038,0.59424,0.649824,0.891512,0.857239,0.539444,0.842887,0.767794,0.533457,0.280942,0.541552,0.955166,0.635717,0.187953,0.631932,0.965667,0.498798,0.177858,0.276029,0.967814,0.382475,0.481821,0.414677,0.724161,0.821808,0.826678,0.710209,0.178165,0.850531,0.141589,0.638243,0.843175,0.30129,0.373522,0.414346,0.70102,0.217577,0.828892,0.203762,0.407538,0.82471,0.230779,0.882689,0.877955,0.751792,0.559308,0.484032,0.117659,0.696782,0.876842,0.829771,0.934501,0.494439,0.794971,0.864389,0.307711,0.585433,0.905884,0.208298,0.173838,0.227156,0.254136,0.932046,0.460696,0.217108,0.576282,0.508726,0.436899,0.152691,0.81113,0.420838,0.283029,0.214457,0.42958,0.811323,0.518197,0.945507,0.995378,0.993347,0.541179,0.433006,0.480097,0.715444,0.399728,0.44952,0.794896,0.76574,0.58479,0.160686,0.752367
0.229314,0.996886,0.838643,0.359487,0.490684,0.711447,0.279137,0.686036,0.891952,0.565937,0.967357,0.509294,0.86968,0.398714,0.893144,0.401868,0.570354,0.856764,0.248119,0.450962,0.768998,0.257434,0.521838,0.474636,0.834757,0.826313,0.955341,0.458654,0.73841,0.935807,0.486286,0.533766,0.496831,0.792179,0.101814,0.723738,0.801553,0.870933,0.428837,0.923115,0.720152,0.208247,0.14483,0.984156,0.629406,0.516865,0.978189,0.602865,0.914796,0.314226,0.237871,0.262032,0.926755,0.948015,0.743604,0.620486,0.574302,0.622277,0.115787,0.210669,0.659037,0.575035,0.505438,0.755673,0.975953,0.460083,0.180012,0.41126,0.353423,0.446276,0.656075,0.906361,0.29771,0.105278,0.673904,0.731398,0.276036,0.532206,0.548878,0.303972,0.746487,0.48941,0.574128,0.177071,0.424584,0.160213,0.115885,0.821075,0.311085,0.563008,0.638207,0.219893,0.671003,0.328762,0.111972,0.220707,0.44975,0.141046,0.583492,0.280558
0.180899,0.103209,0.729476,0.660605,0.703991,0.52249,0.932454,0.813119,0.379591,0.674834,0.538132,0.179583,0.457385,0.151265,0.835604,0.108012,0.452033,0.450023,0.291789,0.827787,0.989462,0.433596,0.338543,0.574982,0.968291,0.369607,0.991116,0.48576,0.556084,0.117298,0.779389,0.271839,0.389391,0.628906,0.507305,0.114137,0.531284,0.4859,0.479023,0.409078,0.672169,0.628666,0.60501,0.485099,0.514504,0.763268,0.989435,0.808435,0.445864,0.39143,0.955716,0.389824,0.832334,0.763765,0.445417,0.780081,0.793032,0.449227,0.759622,0.211624,0.609991,0.787633,0.444319,0.666011,0.821574,0.407299,0.170501,0.534885,0.529498,0.759199,0.833964,0.528129,0.109027,0.92592,0.547857,0.920169,0.704278,0.328255,0.419637,0.577467,0.358955,0.569361,0.141817,0.231969,0.309527,0.514015,0.397495,0.176589,0.200427,0.20122,0.205542,0.580321,0.137344,0.364592,0.348353,0.774164,0.461461,0.264285,0.203136,0.271278
